source,listing_url,title,price_lkr,address,bedrooms,bathrooms,house_sqft,land_perches,posted_on_text,sublocation,district,description_raw
ikman.lk,https://ikman.lk/en/ad/fully-furnished-2-storey-5-beds-house-for-rent-in-kandana-for-rent-gampaha,Fully Furnished 2 Storey 5 Beds House for Rent in Kandana,200000,"Kandana, Kandana, Gampaha",5,3,4800,20,Posted on 23 Apr 9:06 am,Kandana,Gampaha,"Fully furnished House for rent in Kandana (Commercial or Residential)  • 2 storey house   • 5 Bedrooms (A/C)  • 3 Bathrooms   • Spacious living areas  • Kitchen with pantry cupboards   • Dinning area  • Roof top  • Have fitted ceiling fans   • Balcony   • Store room   • Parking space for 4 Vehicle   • Well surrounded by wall and a gate   • Garden  • Peaceful and safe place  • Walking distance to Colombo - Negombo road  • 1.5km to Kandana  • 4km to Kerawalapitiya interchange   • 6km to Wattala  • 7km to Lyceum international school  • 19km to Katunayake airport   Rs.200,000/-   Short term and long term   Residential or Commercial purposes  Show more"
ikman.lk,https://ikman.lk/en/ad/modern-house-for-rent-in-kochchikade-for-rent-gampaha,Modern House for Rent in Kochchikade,140000,"Kochchikade, Negombo, Gampaha",3,2,0,30,Posted on 20 Apr 11:37 am,Negombo,Gampaha,"🏠Fully Furnished House for Rent in Walihena  Kochchikade 📍  Property features:  * 30 perches  * Living room 🏠  * Kitchen with pantry cupboards🍽️  * 3  bedrooms  * 2 Attached bathroom🛀  * AC  * 1 room with A/C🛏️ and attached bathroom🛀     Location highlights:  📍5 km for  Negombo  Town and   📍1 km for kochchikade  town and all leading  banks,schools and super markets   Rent details:  * Rs.140,000/= per month💸  * 6 months key money📝  * 1 year agreement 📝  Ideal for:  Families🫱🏻‍🫲🏻  Contact Us📲 for more information   Hero Property Real Estate PVT LTD 📞  Show more"
ikman.lk,https://ikman.lk/en/ad/single-story-house-for-rent-at-kelaniya-for-rent-gampaha,Single Story House for Rent at Kelaniya,125000,"Thorana Juntion, Kelaniya, Kelaniya, Gampaha",6,2,1500,38,Posted on 16 Mar 5:25 am,Kelaniya,Gampaha,"6 Bed rooms (one A/C bed room), Large loving room, Pantry, 2 Bath room, Separate toilet for workers, large garden with Parking for 10 vehicles, 200 m from Main Kandy Road, 5Km to Colombo, 1Km to Negombo road, 300M to Katunayake express way entrance, Ideal for Commercial purposes.  Contact for more details."
ikman.lk,https://ikman.lk/en/ad/secure-gated-community-living-in-ja-ela-now-for-rent-for-rent-gampaha,SECURE GATED COMMUNITY LIVING IN JA-ELA – NOW FOR RENT,60000,"Ja Ela /Niwasipura, Ja-Ela, Gampaha",3,1,1500,7,Posted on 13 Mar 12:13 pm,Ja-Ela,Gampaha,"Single-Storey Residence for Rent, Ja-Ela, Niwasipura.   [Ref: 0083]  Looking for a blend of security, convenience, and comfort? This charming single-storey home in the prestigious Niwasipura Gated Community is now available for rent. Perfectly suited for those who value a quiet, highly residential atmosphere with quick access to travel hubs.  ◾ LOCATION & CONNECTIVITY  ✅Address                 : Niwasipura, Ja-Ela (Highly Residential Zone)  ✅ Community Type: Private Gated Community  ◾Proximity:		  ✅Expressway: 10-minute drive to the highway interchange.  ✅ Airport: 15-minute drive to Bandaranaike International Airport (BIA).  ◾ ARCHITECTURAL & INTERIOR   ✅Structure		        : Single-Story Detached House  ✅Total Floor Area	: 1,500 Sq. Ft  ✅Bedrooms		: 03   ✅Spacious Rooms      : 01 Master Bedroom with A/C  ✅Bathrooms		: 01 Modern Full Bathroom  ✅ Staff Utilities	        : 01 Additional Servant Toilet  ✅ Parking		        : 01 Dedicated Secure Parking Space  ◾ AMENITIES & COMMUNITY SERVICES  ✅ Security		               : 24/7 On-site Security Personnel with CCTV Surveillance.  ✅ Waste Management	: Daily collection of general garbage and food waste.  ✅ Maintenance 	 	        : Comprehensive common area and community maintenance.  ✅ Environment		        : Quiet, landscaped, and highly secure residential environment.  ◾ FINANCIAL TERMS & PREFERENCES  ✅ Monthly Rental	        : LKR 60,000.00  ✅ Security Deposit	        : 06 Months' Equivalent Rent.  ✅ Agency Commission	: Half Month’s Rent.  Tenant Preference: Christian tenants are preferred by the landlord     ◾ INSPECTION & CONTACT  Viewings are conducted strictly by prior appointment only. Please quote REF NO: R0083 when enquiring.  Authorized Representative  Trust Link Solutions  Show more"
ikman.lk,https://ikman.lk/en/ad/k653-furnished-single-storey-house-for-rent-in-negombo-kochchikade-for-rent-gampaha-7,(K653) Furnished Single Storey House for Rent in Negombo Kochchikade,150000,"Negombo Kochchikade, Negombo, Gampaha",4,2,1200,22,Posted on 13 Mar 11:57 am,Negombo,Gampaha,"￭ Peaceful surrounding, Exclusive Neighborhood  ￭ Availble From January     🟩 Property Features      ⭕️ 04 bedrooms      ⭕️ 02 bathrooms      ⭕️ Living area       ⭕️ Dining area      ⭕️ TV Lobby      ⭕️ Kitchen with Pantry      🟩 Amenities      ⭕️ Tiled floors      ⭕️ Parking spaces      ⭕️ Air Conditioned      ⭕️ Water & Electricity      ⭕️ Finishing Roof      ⭕️ Garden Space      ⭕️ Surrounded Wall  	## Half month Agent Fee ##   Viewings can be arranged by prior appointment only  ♻️  Close Areas -  20-minute drive from Bandaranaike International Airport  ♻️  Close to International Schools, Hospitals, Banks, Super Markets  ♻️  All infrastructure perfectly available including waste collection service.  ♻️  There is no legal or financial issues associated with the property.      🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹  📞  Feel free to call for an appointment or for More information Contact      PEO Land Real Estate (Pvt) Ltd      	GENUINE BUYERS ONLY  	*NO BROKERS*    	(බ්‍රෝකර්වරු ඇමතීමෙන් වලකින්න)  Social Media :  Facebook | YouTube | WhatsApp| Instagram | Tiktok| peolands.com| Peo Land Real Estate (Pvt) Ltd  Show more"
ikman.lk,https://ikman.lk/en/ad/k666-furnished-spacious-3br-upper-floor-house-for-rent-in-kiribathgoda-for-rent-gampaha-10,(K666) Furnished Spacious 3Br Upper Floor House for Rent in Kiribathgoda,145000,"Kiribathgoda, Kiribathgoda, Gampaha",3,1,1800,8,Posted on 13 Mar 11:55 am,Kiribathgoda,Gampaha,"￭ Peaceful surrounding, Exclusive Neighborhood  ￭ Can be use Commercial Purpose     🟩 Property Features      ⭕️ 03 bedrooms      ⭕️ 01 bathrooms      ⭕️ Living area       ⭕️ Dining area      ⭕️ TV Lobby      ⭕️ Kitchen with Pantry      🟩 Amenities      ⭕️ Furnished      ⭕️ Balconies      ⭕️ Tiled floors      ⭕️ Parking spaces      ⭕️ Roller Gate      ⭕️ Wicket Gate      ⭕️ Air Conditioned      ⭕️ Water & Electricity      ⭕️ Wall Cupboards      ⭕️ Garden Space      ⭕️ CCTV Camera      ⭕️ Surrounded Wall  	## Half month Agent Fee ##   Viewings can be arranged by prior appointment only  ♻️  Close Areas -  	25 meters from the Kandy–Colombo Main Road  			25 minutes to Colombo City  			30 minutes to the Airport  ♻️  Close to International Schools, Hospitals, Banks, Super Markets  ♻️  All infrastructure perfectly available including waste collection service.  ♻️  There is no legal or financial issues associated with the property.      🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹  📞  Feel free to call for an appointment or for More information Contact      PEO Land Real Estate (Pvt) Ltd      	GENUINE BUYERS ONLY  	*NO BROKERS*    	(බ්‍රෝකර්වරු ඇමතීමෙන් වලකින්න)  Social Media :  Facebook | YouTube | WhatsApp| Instagram | Tiktok| peolands.com| Peo Land Real Estate (Pvt) Ltd  Show more"
ikman.lk,https://ikman.lk/en/ad/k444-two-storey-house-for-rent-in-negombo-katuwapitiya-for-rent-gampaha,"(K444) Two Storey House For Rent in Negombo, Katuwapitiya",550000,"Negombo, Katuwapitiya, Negombo, Gampaha",4,3,2800,35,Posted on 13 Mar 11:42 am,Negombo,Gampaha,"￭ Peaceful surroundaing, Exclusive Neighborhood      🟩 Property Features      ⭕️ 04 Bed rooms With Ac (Ground Floor - 2 Bed / Upper Floor - 2 Bed)       ⭕️ 03 Bathrooms (1 Attached Bathroom)/ (Ground Floor - 2 Bath/ Upper Floor - 0 Bath)      ⭕️ Living area      ⭕️ Dining area      ⭕️ Kitchen with pantry       🟩 Amenities      ⭕️ Fully Tiled House      ⭕️ 1 office room      ⭕️ Wicket Gate      ⭕️ Parking space      ⭕️ Garden Space      ⭕️ Surrounded Wall      ## 𝗛𝗮𝗹𝗳 𝗠𝗼𝗻𝘁𝗵 𝗔𝗴𝗲𝗻𝘁 𝗙𝗲𝗲 ##   ## 1 Year Key Money ##  ********************  ♻️  Close to Government School and General Hospital.   ♻️  All infrastructure perfectly available including waste collection service.  ♻️  There is no legal or financial issues associated with the property.      🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹  📞  Feel free to call for an appointment or      for More information Contact      PEO Land Real Estate (Pvt) Ltd      GENUINE BUYERS ONLY  	        *NO BROKERS*    (බ්‍රෝකර්වරු ඇමතීමෙන් වලකින්න)  Social Media :  Facebook | YouTube | WhatsApp| Instagram | Tiktok| peolands.com| Peo Land Real Estate (Pvt) Ltd  Show more"
ikman.lk,https://ikman.lk/en/ad/7-beds-complete-house-for-rent-in-ja-ela-for-rent-gampaha,7 Beds Complete House for Rent in Ja Ela,135000,"Ja Ela, Ja-Ela, Gampaha",7,3,4500,20,Posted on 23 Apr 9:06 am,Ja-Ela,Gampaha,"7 Beds Luxury house rent in Ja ela  • 15.5 perches   • 4500 sq.ft  •  2 storey house   • Newly built condition   • 7 bedrooms   • 3 bathrooms   • 2 living areas  • kitchen with pantry cupboards   • Balcony   • Fully tiled  • parking Area for 4 vehicles  • Well surrounded by wall and a gate   • very safe place   • walking distance to Ja ela - Ganemulla main road  • 1.2km to Colombo Negombo main road  • 1.2km to banks, school, railway station, police, pharmacy, church, hospital,  and all essentials   • 1.7km to ja ela highway entrance   • 5km to Kandana  • 5.5km to De Mazenod college   • 6km to St. Sebastian church and schools  • 15km to Katunayake airport and BOI   Rs.135,000/-  Show more"
ikman.lk,https://ikman.lk/en/ad/2-storey-solar-panels-house-for-rent-in-ja-ela-town-for-rent-gampaha,2 Storey Solar Panels House for Rent in Ja Ela Town,120000,"Ja Ela, Ja-Ela, Gampaha",4,2,2500,15,Posted on 23 Apr 9:06 am,Ja-Ela,Gampaha,"2 Storey 4 Beds house rent in Ja Ela town - with solar panels   • 4 Bedrooms (A/C)  • 1 Store room  (Outside)  • 2 Bathrooms (Hot water)  • Spacious Living areas   • Kitchen with pantry cupboards   • Dining area   • Veranda  • Solar panels   • Balconies   • Rooftop   • 2500 sqft  • Parking space   • Garden   • Well surrounded by wall and a gate   • Walking distance to Ja ela town & Colombo - Negombo road ( Shops, supermarkets, Banks, Medical center and all essentials)  • 500m to Ja Ela police station   • 1km to Thilakawardhana Textile Ja Ela   • 1km to Kanuwana junction   • 2.5km to Kandana glomark   • 14km to Katunayake airport and BOI   Rs. 120,000/-  If not answered call, leave a Whatsapp massege  Show more"
ikman.lk,https://ikman.lk/en/ad/k221-newly-renovated-two-storey-house-for-rent-in-ja-ela-for-rent-gampaha-132,(K221) Newly Renovated Two Storey House For Rent in Ja Ela,135000,"Ja Ela, Ja-Ela, Gampaha",7,3,4100,15.75,Posted on 13 Mar 10:14 am,Ja-Ela,Gampaha,"*Rs.150,000/Per Month* Negotiable Foreigners  Peaceful surrounding, Exclusive Neighborhood      🟩 Property Features      ⭕️ 7 Bedrooms        ⭕️ 3 Bathrooms Inside and 1 Outside       ⭕️ Large Living Hall      ⭕️ Dining area      ⭕️ Kitchen area       ⭕️ Calm environment              🟩 Amenities      ⭕️ Fully tiled Floor      ⭕️ Fans      ⭕️ Water Supply      ⭕️ CCTV Camera      ⭕️ Parking space available 2 Garage      ⭕️ Roller Gate.       ⭕️ Surrounded walls  ♻️ Idial For Guest house, Rooms, Hottel, Office space.     ********************      ## 𝗛𝗮𝗹𝗳 𝗠𝗼𝗻𝘁𝗵 𝗔𝗴𝗲𝗻𝘁 𝗙𝗲𝗲 ##       Price quoted is as indicated by the owner.   Genuine buyers are encouraged and invited to make reasonable   offers after inspection irrespective of the price quoted.  We possess a large database of residential lands & houses in good  neighborhoods in Colombo & suburbs. Please feel free to let  us know your requirements.   If this property does not meet with   your needs, we are happy to help you choose the best.  For more information, call the advertised number  ♻️  Close to Supermarkets, Banks, Government & International schools.  ♻️  All infrastructure perfectly available including waste collection service.  ♻️  There is no legal or financial issues associated with the property.      🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹🔹  📞  Feel free to call for an appointment or      for More information Contact      PEO Land Real Estate (Pvt) Ltd      GENUINE BUYERS ONLY  	        *NO BROKERS*    (බ්‍රෝකර්වරු ඇමතීමෙන් වලකින්න)  Social Media :  Facebook | YouTube | WhatsApp| Instagram | Tiktok| peolands.com| Peo Land Real Estate (Pvt) Ltd  Show more"
ikman.lk,https://ikman.lk/en/ad/ground-floor-house-for-rent-in-ja-ela-calvery-road-for-rent-gampaha,"Ground Floor House for Rent In Ja ela, calvery road",50000,"Ja-Ela, Gampaha",2,1,1500,36.11,Posted on 13 Mar 10:12 am,Ja-Ela,Gampaha,"🏠 2-Bedroom Ground Floor House for Rent – Prime Residential Area  - Land Size: 36.11 perches with a full parapet wall  - Bedrooms: 2 spacious rooms  - Bathrooms: 1  - Living Spaces: Sitting & Dining areas  - Kitchen: Fully equipped  - Additional Spaces: Covered relaxing area, store room, separate servant’s quarters  - Outdoor: Large veranda overlooking the garden 🌳  - Parking: 1 covered parking space  - Utilities: Separate water and electricity connections  💰 Rent: LKR 50,000/month  🔑 Deposit: 6 months refundable  📞 Contact now for more details  Show more"
ikman.lk,https://ikman.lk/en/ad/fully-furnished-luxury-villa-house-for-rent-in-negombo-for-rent-gampaha,Fully Furnished Luxury Villa House for Rent in Negombo,140000,"Negombo, Negombo, Gampaha",4,3,2500,22,Posted on 23 Apr 9:06 am,Negombo,Gampaha,"Fully furnished 4 Beds Luxury house rent in Negombo   • 4 Bedrooms (A/C)  • 3 Bathrooms (Hot water)  • Spacious Living area   • Open kitchen with pantry cupboards   • Dining area   • Veranda   • Fully tiled and ceiling   • Have fitted with ceiling fans   • Parking area for 5 vehicles  • Beautiful garden   • Well surrounded by wall and a gate   • 1400sqft  • 22 perches   • 450m to Colombo - Negombo, Chilaw main road   • 850m to Loyola college   • 2km to Kochchikade railway station  • 2km to Kattuwa   • 2.3km to Jetwing sea hotel  • 2.5km to Negombo beach, restaurants, hotels   • 5km to Negombo (Maris Stella, Ave Mariya convent)  • 14km to Katunayake airport and BOI   Rs. 140,000/- (Negotiable)  Show more"
ikman.lk,https://ikman.lk/en/ad/fully-furnished-2-storey-house-rent-in-negombo-town-for-rent-gampaha,Fully Furnished 2 Storey house rent in Negombo Town,300000,"Negombo, Negombo, Gampaha",4,4,2000,11,Posted on 23 Apr 9:06 am,Negombo,Gampaha,"Fully Furnished 2 Storey house rent in Negombo Town   • 4 Bedrooms (A/C)  • 3 Bathrooms  • 1 Servant bathroom  • Outside shower area   • Spacious Living areas  • Balconies   • 2 Kitchens with pantry cupboards   • 2 Dining areas  • Veranda   • Fully tiled and ceiling   • Have fitted with ceiling   • Parking space (Garage)  • Interlocked garden   • CCTV   • Well surrounded by wall and a gate   • Clam environment and peaceful neighborhood   *Upstair*  • 2 Bedrooms (A/C)  • 2 Bathrooms (1 Attached)  • Spacious Living area   • Spacious Balconies   • Parking space   • Have fitted with ceiling fans   • Separate entrance   • Parking space   • Fully Furnished   *Ground floor*  • 2 Bedrooms (A/C)  • 1 Bathroom   • 1 Outside Servant bathroom and shower area  • Spacious Living area   • Veranda   • Fully tiled   • Have fitted with ceiling fans   • Parking space   • Walking distance to Negombo Town (Banks, Church, Schools, Hospital, Medical center, Grocery, Supermarket, Pharmacy, and all essentials)  • Walking distance to Colombo - Negombo/ Chilaw main road   • 700m to Periyamulla   • 1km to Maris Stella   school   • 1.3km to Negombo Bus terminal  • 1.6k to St Joseph school kadolkale   • 2.5km to Negombo Browns beach   • 3km to Leeds international school   • 11km to Katunayake airport and BOI   Rs. 300,000/-  Only for foreigners   If not answered call, leave a Whatsapp massege   No need brokers  Show more"
